ZIP Code,DMV ID,Vehicle Name,Registration Valid Date,Registration Expiration Date
78412,2,BMW i8,7/1/19,
78412,2,Ford C-Max Energi,7/1/19,
78412,2,Ford C-Max Energi,7/1/19,
78412,2,Toyota Prius Prime,7/1/19,
78413,2,BMW i3,7/1/19,
78413,2,Tesla Model 3,7/1/19,
78413,2,Tesla Model 3,7/1/19,
78413,2,Tesla Model 3,7/1/19,
78413,2,Tesla Model 3,7/1/19,
78413,2,Tesla Model 3,7/1/19,
78413,2,Ford Fusion Energi,7/1/19,
78413,2,Honda Clarity Plug In,7/1/19,
78413,2,Honda Clarity Plug In,7/1/19,
78413,2,Honda Clarity Plug In,7/1/19,
78413,2,Toyota Prius Prime,7/1/19,
78413,2,Toyota Prius Prime,7/1/19,
78413,2,Toyota Prius Prime,7/1/19,
78413,2,Chevrolet Volt,7/1/19,
78414,2,Fiat 500e,7/1/19,
78414,2,Tesla Model 3,7/1/19,
78414,2,Tesla Model 3,7/1/19,
78414,2,Tesla Model 3,7/1/19,
78414,2,Tesla Model 3,7/1/19,
78414,2,Tesla Model 3,7/1/19,
78414,2,Tesla Model X,7/1/19,
78414,2,BMW i8,7/1/19,
78414,2,Fisker Karma,7/1/19,
78414,2,Ford Fusion Energi,7/1/19,
78414,2,Honda Clarity Plug In,7/1/19,
78414,2,Chevrolet Volt,7/1/19,
78415,2,Tesla Model 3,7/1/19,
78415,2,Tesla Model S,7/1/19,
78415,2,Honda Clarity Plug In,7/1/19,
78416,2,Ford Fusion Energi,7/1/19,
78418,2,Chevrolet Bolt EV,7/1/19,
78418,2,Chevrolet Bolt EV,7/1/19,
78418,2,Chevrolet Bolt EV,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model 3,7/1/19,
78418,2,Tesla Model S,7/1/19,
78418,2,Tesla Model S,7/1/19,
78418,2,Tesla Model X,7/1/19,
78418,2,BMW i8,7/1/19,
78418,2,Toyota Prius Prime,7/1/19,
78501,2,Chevrolet Bolt EV,7/1/19,
78501,2,Tesla Model 3,7/1/19,
78501,2,Tesla Model 3,7/1/19,
78501,2,Tesla Model 3,7/1/19,
78501,2,Tesla Model S,7/1/19,
78501,2,Tesla Model S,7/1/19,
78501,2,BMW i8,7/1/19,
78501,2,Ford Fusion Energi,7/1/19,
78501,2,Honda Clarity Plug In,7/1/19,
78501,2,Chevrolet Volt,7/1/19,
78503,2,Tesla Model 3,7/1/19,
78503,2,Tesla Model 3,7/1/19,
78503,2,Tesla Model 3,7/1/19,
78503,2,Tesla Model S,7/1/19,
78503,2,Tesla Model X,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model 3,7/1/19,
78504,2,Tesla Model S,7/1/19,
78504,2,Tesla Model X,7/1/19,
78504,2,Tesla Model X,7/1/19,
78504,2,Tesla Model X,7/1/19,
78504,2,Ford Fusion Energi,7/1/19,
78504,2,Honda Clarity Plug In,7/1/19,
78504,2,Honda Clarity Plug In,7/1/19,
78504,2,Honda Clarity Plug In,7/1/19,
78504,2,Chevrolet Volt,7/1/19,
78504,2,Chevrolet Volt,7/1/19,
78516,2,Ford Fusion Energi,7/1/19,
78516,2,Chevrolet Volt,7/1/19,
78520,2,Tesla Model 3,7/1/19,
78520,2,BMW i8,7/1/19,
78520,2,Honda Clarity Plug In,7/1/19,
78520,2,Honda Clarity Plug In,7/1/19,
78521,2,Nissan Leaf,7/1/19,
78521,2,Tesla Model 3,7/1/19,
78521,2,Tesla Model 3,7/1/19,
78521,2,Tesla Model 3,7/1/19,
78521,2,Tesla Model 3,7/1/19,
78521,2,Tesla Model 3,7/1/19,
78521,2,Tesla Model 3,7/1/19,
78521,2,Tesla Model S,7/1/19,
78521,2,BMW i8,7/1/19,
78521,2,Toyota Prius Prime,7/1/19,
78521,2,Chevrolet Volt,7/1/19,
78521,2,Chevrolet Volt,7/1/19,
78526,2,Chevrolet Spark,7/1/19,
78526,2,Tesla Model 3,7/1/19,
78526,2,Tesla Model 3,7/1/19,
78526,2,Chevrolet Volt,7/1/19,
78537,2,Tesla Model 3,7/1/19,
78537,2,Tesla Model 3,7/1/19,
78537,2,Ford C-Max Energi,7/1/19,
78537,2,Ford Fusion Energi,7/1/19,
78537,2,Toyota Prius Prime,7/1/19,
78538,2,Ford Fusion Energi,7/1/19,
78539,2,Chevrolet Bolt EV,7/1/19,
78539,2,Tesla Model 3,7/1/19,
78539,2,Tesla Model 3,7/1/19,
78539,2,Tesla Model 3,7/1/19,
78539,2,Tesla Model 3,7/1/19,
78539,2,Tesla Model 3,7/1/19,
78539,2,Toyota Prius Prime,7/1/19,
78539,2,Chevrolet Volt,7/1/19,
78540,2,Ford Fusion Energi,7/1/19,
78541,2,Chevrolet Bolt EV,7/1/19,
78541,2,Tesla Model 3,7/1/19,
78541,2,Tesla Model 3,7/1/19,
78541,2,Tesla Model S,7/1/19,
78541,2,Honda Clarity Plug In,7/1/19,
78541,2,Honda Clarity Plug In,7/1/19,
78541,2,Chevrolet Volt,7/1/19,
78542,2,Tesla Model 3,7/1/19,
78542,2,Tesla Model X,7/1/19,
78542,2,Chevrolet Volt,7/1/19,
78543,2,Nissan Leaf,7/1/19,
78543,2,Ford Fusion Energi,7/1/19,
78549,2,Ford C-Max Energi,7/1/19,
78550,2,Tesla Model 3,7/1/19,
78550,2,Tesla Model 3,7/1/19,
78550,2,Tesla Model 3,7/1/19,
78550,2,Ford C-Max Energi,7/1/19,
78550,2,Ford Fusion Energi,7/1/19,
78552,2,BMW i3,7/1/19,
78552,2,Nissan Leaf,7/1/19,
78552,2,Tesla Model 3,7/1/19,
78552,2,Tesla Model 3,7/1/19,
78552,2,Tesla Model 3,7/1/19,
78552,2,Tesla Model 3,7/1/19,
78552,2,Tesla Model 3,7/1/19,
78552,2,Tesla Model S,7/1/19,
78552,2,Tesla Model S,7/1/19,
78552,2,Tesla Model X,7/1/19,
78552,2,Honda Clarity Plug In,7/1/19,
78552,2,Toyota Prius Prime,7/1/19,
78552,2,Toyota Prius Prime,7/1/19,
78552,2,Chevrolet Volt,7/1/19,
78552,2,Chevrolet Volt,7/1/19,
78559,2,Tesla Model 3,7/1/19,
78566,2,Nissan Leaf,7/1/19,
78566,2,Tesla Model 3,7/1/19,
78566,2,Tesla Model 3,7/1/19,
78566,2,Tesla Model S,7/1/19,
78566,2,Tesla Model X,7/1/19,
78566,2,Toyota Prius Prime,7/1/19,
78569,2,Tesla Model 3,7/1/19,
78572,2,Chevrolet Bolt EV,7/1/19,
78572,2,Chevrolet Spark,7/1/19,
78572,2,Nissan Leaf,7/1/19,
78572,2,Tesla Model 3,7/1/19,
78572,2,Tesla Model 3,7/1/19,
78572,2,Tesla Model 3,7/1/19,
78572,2,Tesla Model 3,7/1/19,
78572,2,Tesla Model 3,7/1/19,
78572,2,Tesla Model 3,7/1/19,
78572,2,Tesla Model S,7/1/19,
78572,2,Tesla Model X,7/1/19,
78572,2,Tesla Model X,7/1/19,
78572,2,Tesla Model X,7/1/19,
78572,2,BMW i8,7/1/19,
78572,2,Ford C-Max Energi,7/1/19,
78572,2,Ford Fusion Energi,7/1/19,
78572,2,Ford Fusion Energi,7/1/19,
78572,2,Toyota Prius Prime,7/1/19,
78572,2,Toyota Prius Prime,7/1/19,
78572,2,Toyota Prius Prime,7/1/19,
78572,2,Toyota Prius Prime,7/1/19,
78572,2,Chevrolet Volt,7/1/19,
78572,2,Chevrolet Volt,7/1/19,
78572,2,Chevrolet Volt,7/1/19,
78572,2,Chevrolet Volt,7/1/19,
78572,2,Chevrolet Volt,7/1/19,
78573,2,Ford Focus EV,7/1/19,
78573,2,Tesla Model 3,7/1/19,
78573,2,Tesla Model 3,7/1/19,
78573,2,Tesla Model S,7/1/19,
78573,2,Tesla Model X,7/1/19,
78573,2,Tesla Model X,7/1/19,
78573,2,Honda Clarity Plug In,7/1/19,
78574,2,BMW i3,7/1/19,
78574,2,Nissan Leaf,7/1/19,
78574,2,Tesla Model 3,7/1/19,
78574,2,Tesla Model 3,7/1/19,
78574,2,Tesla Model 3,7/1/19,
78574,2,Tesla Model 3,7/1/19,
78575,2,BMW i3,7/1/19,
78575,2,Chevrolet Bolt EV,7/1/19,
78575,2,Tesla Model 3,7/1/19,
78575,2,Ford Fusion Energi,7/1/19,
78575,2,Toyota Prius Prime,7/1/19,
78575,2,Toyota Prius Prime,7/1/19,
78576,2,Ford Fusion Energi,7/1/19,
78577,2,Tesla Model 3,7/1/19,
78577,2,Tesla Model S,7/1/19,
78577,2,BMW i8,7/1/19,
78577,2,Ford Fusion Energi,7/1/19,
78577,2,Toyota Prius Prime,7/1/19,
78578,2,Tesla Model S,7/1/19,
78578,2,Ford Fusion Energi,7/1/19,
78578,2,Chevrolet Volt,7/1/19,
78582,2,Toyota Prius Prime,7/1/19,
78582,2,Chevrolet Volt,7/1/19,
78583,2,Ford C-Max Energi,7/1/19,
78583,2,Ford C-Max Energi,7/1/19,
78583,2,Chevrolet Volt,7/1/19,
78586,2,Chevrolet Bolt EV,7/1/19,
78586,2,Tesla Model 3,7/1/19,
78586,2,Tesla Model 3,7/1/19,
78586,2,Tesla Model 3,7/1/19,
78586,2,Tesla Model 3,7/1/19,
78586,2,Tesla Model X,7/1/19,
78586,2,Chevrolet Volt,7/1/19,
78589,2,Tesla Model 3,7/1/19,
78589,2,Fisker Karma,7/1/19,
78589,2,Toyota Prius Prime,7/1/19,
78589,2,Chevrolet Volt,7/1/19,
78594,2,Chevrolet Volt,7/1/19,
78596,2,Nissan Leaf,7/1/19,
78596,2,Nissan Leaf,7/1/19,
78596,2,Tesla Model 3,7/1/19,
78596,2,Tesla Model 3,7/1/19,
78596,2,Tesla Model 3,7/1/19,
78596,2,Tesla Model X,7/1/19,
78596,2,Tesla Model X,7/1/19,
78596,2,BMW i8,7/1/19,
78596,2,Toyota Prius Prime,7/1/19,
78596,2,Chevrolet Volt,7/1/19,
78597,2,BMW i3,7/1/19,
78597,2,Tesla Model 3,7/1/19,
78597,2,Tesla Model 3,7/1/19,
78597,2,Tesla Model S,7/1/19,
78597,2,Tesla Model S,7/1/19,
78597,2,Chevrolet Volt,7/1/19,
78599,2,Tesla Model S,7/1/19,
78599,2,Tesla Model S,7/1/19,
78602,2,BMW i3,7/1/19,
78602,2,BMW i3,7/1/19,
78602,2,Chevrolet Bolt EV,7/1/19,
78602,2,Chevrolet Bolt EV,7/1/19,
78602,2,Tesla Model 3,7/1/19,
78602,2,Tesla Model 3,7/1/19,
78602,2,Tesla Model 3,7/1/19,
78602,2,Tesla Model 3,7/1/19,
78602,2,Tesla Model 3,7/1/19,
78602,2,Tesla Model 3,7/1/19,
78602,2,Tesla Model 3,7/1/19,
78602,2,Tesla Model S,7/1/19,
78602,2,Tesla Model S,7/1/19,
78602,2,Tesla Model X,7/1/19,
78602,2,Ford Fusion Energi,7/1/19,
78602,2,Ford Fusion Energi,7/1/19,
78602,2,Ford Fusion Energi,7/1/19,
78602,2,Toyota Prius Prime,7/1/19,
78602,2,Toyota Prius Prime,7/1/19,
78602,2,Toyota Prius Prime,7/1/19,
78602,2,Chevrolet Volt,7/1/19,
78602,2,Chevrolet Volt,7/1/19,
78602,2,Chevrolet Volt,7/1/19,
78606,2,Chevrolet Bolt EV,7/1/19,
78610,2,BMW i3,7/1/19,
78610,2,Chevrolet Bolt EV,7/1/19,
78610,2,Chevrolet Bolt EV,7/1/19,
78610,2,Nissan Leaf,7/1/19,
78610,2,Nissan Leaf,7/1/19,
78610,2,Nissan Leaf,7/1/19,
78610,2,Nissan Leaf,7/1/19,
78610,2,Nissan Leaf,7/1/19,
78610,2,Nissan Leaf,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model 3,7/1/19,
78610,2,Tesla Model S,7/1/19,
78610,2,Tesla Model S,7/1/19,
78610,2,Tesla Model S,7/1/19,
78610,2,Tesla Model X,7/1/19,
78610,2,Tesla Model X,7/1/19,
78610,2,Tesla Model X,7/1/19,
78610,2,Tesla Model X,7/1/19,
78610,2,Ford C-Max Energi,7/1/19,
78610,2,Ford C-Max Energi,7/1/19,
78610,2,Ford C-Max Energi,7/1/19,
78610,2,Ford Fusion Energi,7/1/19,
78610,2,Ford Fusion Energi,7/1/19,
78610,2,Ford Fusion Energi,7/1/19,
78610,2,Ford Fusion Energi,7/1/19,
78610,2,Ford Fusion Energi,7/1/19,
78610,2,Ford Fusion Energi,7/1/19,
78610,2,Honda Clarity Plug In,7/1/19,
78610,2,Honda Clarity Plug In,7/1/19,
78610,2,Toyota Prius Prime,7/1/19,
78610,2,Toyota Prius Prime,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78610,2,Chevrolet Volt,7/1/19,
78611,2,Chevrolet Bolt EV,7/1/19,
78611,2,Nissan Leaf,7/1/19,
78611,2,Tesla Model S,7/1/19,
78611,2,Tesla Model X,7/1/19,
78611,2,Toyota Prius Prime,7/1/19,
78612,2,Chevrolet Bolt EV,7/1/19,
78612,2,Fiat 500e,7/1/19,
78612,2,Tesla Model 3,7/1/19,
78612,2,Tesla Model S,7/1/19,
78612,2,Tesla Model S,7/1/19,
78612,2,Toyota Prius Prime,7/1/19,
78612,2,Toyota Prius Prime,7/1/19,
78612,2,Chevrolet Volt,7/1/19,
78613,2,BMW i3,7/1/19,
78613,2,BMW i3,7/1/19,
78613,2,BMW i3,7/1/19,
78613,2,BMW i3,7/1/19,
78613,2,BMW i3,7/1/19,
78613,2,BMW i3,7/1/19,
78613,2,BMW i3,7/1/19,
78613,2,BMW i3,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Bolt EV,7/1/19,
78613,2,Chevrolet Spark,7/1/19,
78613,2,Chevrolet Spark,7/1/19,
78613,2,Fiat 500e,7/1/19,
78613,2,Ford Focus EV,7/1/19,
78613,2,Ford Focus EV,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Nissan Leaf,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model 3,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model S,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Tesla Model X,7/1/19,
78613,2,Ford C-Max Energi,7/1/19,
78613,2,Ford C-Max Energi,7/1/19,
78613,2,Ford C-Max Energi,7/1/19,
78613,2,Ford Fusion Energi,7/1/19,
78613,2,Ford Fusion Energi,7/1/19,
78613,2,Ford Fusion Energi,7/1/19,
78613,2,Ford Fusion Energi,7/1/19,
78613,2,Ford Fusion Energi,7/1/19,
78613,2,Ford Fusion Energi,7/1/19,
78613,2,Honda Clarity Plug In,7/1/19,
78613,2,Honda Clarity Plug In,7/1/19,
78613,2,Honda Clarity Plug In,7/1/19,
78613,2,Honda Clarity Plug In,7/1/19,
78613,2,Honda Clarity Plug In,7/1/19,
78613,2,Honda Clarity Plug In,7/1/19,
78613,2,Honda Clarity Plug In,7/1/19,
78613,2,Toyota Prius Prime,7/1/19,
78613,2,Toyota Prius Prime,7/1/19,
78613,2,Toyota Prius Prime,7/1/19,
78613,2,Toyota Prius Prime,7/1/19,
78613,2,Toyota Prius Prime,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78613,2,Chevrolet Volt,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Nissan Leaf,7/1/19,
78616,2,Tesla Model 3,7/1/19,
78616,2,Tesla Model 3,7/1/19,
78616,2,Tesla Model 3,7/1/19,
78616,2,Tesla Model 3,7/1/19,
78616,2,Tesla Model 3,7/1/19,
78616,2,Tesla Model 3,7/1/19,
78616,2,Tesla Model 3,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model S,7/1/19,
78616,2,Tesla Model X,7/1/19,
78616,2,Tesla Model X,7/1/19,
78616,2,Tesla Model X,7/1/19,
78616,2,Ford C-Max Energi,7/1/19,
78616,2,Ford C-Max Energi,7/1/19,
78616,2,Ford C-Max Energi,7/1/19,
78616,2,Ford C-Max Energi,7/1/19,
78616,2,Ford C-Max Energi,7/1/19,
78616,2,Ford Fusion Energi,7/1/19,
78616,2,Ford Fusion Energi,7/1/19,
78616,2,Ford Fusion Energi,7/1/19,
78616,2,Ford Fusion Energi,7/1/19,
78616,2,Ford Fusion Energi,7/1/19,
78616,2,Toyota Prius Prime,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
78616,2,Chevrolet Volt,7/1/19,
